id,fiscal_year,budget_stage,agency,region,province,city_municipality,possible_congressional_district,implementing_office,project_title,project_type,amount,amount_display,location_clarity,title_specificity,needs_manual_review_score,review_label,review_reason,is_large_allocation_score,citizen_readability,source_name,source_url,source_page,source_pdf_page,row_level,parent_row_id,is_leaf,extraction_confidence,extraction_note,raw_text
DPWH-2026-118-01388,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,Zamboanga del Sur 1st District Engineering Office,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,10000000.0,"₱10,000,000",clear,specific,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,office_allocation,DPWH-2026-114-01376,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zamboanga del Sur 1st District Engineering Office
DPWH-2026-118-01389,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,Zamboanga Sibugay 1st District Engineering Office,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,10000000.0,"₱10,000,000",clear,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,office_allocation,DPWH-2026-114-01376,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zamboanga Sibugay 1st District Engineering Office
DPWH-2026-118-01397,2026,NEP,DPWH,Region XI - Davao,,,,Davao City 3rd District Engineering Office,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,10000000.0,"₱10,000,000",clear,specific,0.75,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,831,118,office_allocation,DPWH-2026-118-01396,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Davao City 3rd District Engineering Office
DPWH-2026-119-01409,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,South Cotabato 2nd District Engineering Office,"Construction /   Improvement of Access Roads leading to Trades, Industries and Economic Zones ( Roads Leveraging Linkages for Industry and Trade Infrastructure Program - ROLL - IT )",road,10000000.0,"₱10,000,000",clear,specific,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,832,119,office_allocation,DPWH-2026-118-01404,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,South Cotabato 2nd District Engineering Office
DPWH-2026-119-01410,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,,Sultan Kudarat 1st District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.78,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,832,119,budget_line,DPWH-2026-118-01404,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Sultan Kudarat 1st District Engineering office
DPWH-2026-120-01424,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu 4th District Engineering Office,Construction /   Rehabilitation of Water Supply / Septage and Sewerage / Rainwater Collector System,water_system,10000000.0,"₱10,000,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,833,120,office_allocation,DPWH-2026-120-01420,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu 4th District Engineering Office
DPWH-2026-120-01431,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,Tacloban City District Engineering Office,Construction /   Rehabilitation of Water Supply / Septage and Sewerage / Rainwater Collector System,water_system,10000000.0,"₱10,000,000",clear,broad,0.81,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,833,120,office_allocation,DPWH-2026-120-01426,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Tacloban City District Engineering Office
DPWH-2026-120-01432,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,,Construction /   Rehabilitation of Water Supply / Septage and Sewerage / Rainwater Collector System,water_system,10000000.0,"₱10,000,000",region_only,specific,0.84,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,833,120,regional_summary,DPWH-2026-109-01298,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region IX - Zamboanga Peninsula
DPWH-2026-120-01433,2026,NEP,DPWH,Region IX - Zamboanga Peninsula,,,,Zamboanga del Sur 1st District Engineering Office,Construction /   Rehabilitation of Water Supply / Septage and Sewerage / Rainwater Collector System,water_system,10000000.0,"₱10,000,000",clear,specific,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,833,120,office_allocation,DPWH-2026-120-01432,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Zamboanga del Sur 1st District Engineering Office
DPWH-2026-120-01441,2026,NEP,DPWH,Region XIII - CARAGA,,,,Surigao del Norte 2nd District Engineering Office,Construction /   Rehabilitation of Water Supply / Septage and Sewerage / Rainwater Collector System,water_system,10000000.0,"₱10,000,000",clear,specific,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,833,120,office_allocation,DPWH-2026-120-01439,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Surigao del Norte 2nd District Engineering Office
DPWH-2026-124-01498,2026,NEP,DPWH,Region VII - Central Visayas,,,,Bohol 3rd District Engineering Office,Special Road Fund - Motor Vehicle User's Charge ( MVUC ) as per R.A. 11239,road,10000000.0,"₱10,000,000",clear,broad,0.71,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,837,124,office_allocation,DPWH-2026-124-01496,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bohol 3rd District Engineering Office
DPWH-2026-134-01531,2026,NEP,DPWH,National Capital Region (NCR),,,,,Metro Manila 1st District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.76,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,847,134,budget_line,DPWH-2026-134-01529,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Metro Manila 1st District Engineering office
DPWH-2026-136-01569,2026,NEP,DPWH,Region V - Bicol,,,,Sorsogon District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,10000000.0,"₱10,000,000",clear,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,849,136,office_allocation,DPWH-2026-136-01559,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Sorsogon District Engineering Office
DPWH-2026-138-01584,2026,NEP,DPWH,Region VIII - Eastern Visayas,,,,Northern Samar 1st District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / leading to Major / Strategic Public Buildings / Facilities,road,10000000.0,"₱10,000,000",clear,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,851,138,office_allocation,DPWH-2026-138-01577,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Northern Samar 1st District Engineering Office
DPWH-2026-140-01607,2026,NEP,DPWH,Cordillera Administrative Region (CAR),,,,Apayao 1st District Engineering Office,Basic Infrastructure   Program ( BIP ) - Access Roads and or Bridges from the National Roads / connecting to Indigenous People ( IP ) Communities,road,10000000.0,"₱10,000,000",clear,specific,0.76,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,853,140,office_allocation,DPWH-2026-140-01605,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Apayao 1st District Engineering Office
DPWH-2026-140-01609,2026,NEP,DPWH,Cordillera Administrative Region (CAR),,,,,Mountain Province 2nd District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.77,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,853,140,budget_line,DPWH-2026-140-01605,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Mountain Province 2nd District Engineering office
DPWH-2026-144-01657,2026,NEP,DPWH,Region V - Bicol,,,,Masbate 3rd District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,10000000.0,"₱10,000,000",clear,broad,0.8,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,857,144,office_allocation,DPWH-2026-144-01649,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Masbate 3rd District Engineering Office
DPWH-2026-147-01669,2026,NEP,DPWH,Region X - Northern Mindanao,,,,Bukidnon 4th District Engineering Office,Basic Infrastructure Program ( BIP ) - Multi-Purpose Buildings / Facilities to support Social Services,public_building,10000000.0,"₱10,000,000",clear,broad,0.78,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,860,147,office_allocation,DPWH-2026-147-01665,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Bukidnon 4th District Engineering Office
DPWH-2026-150-01704,2026,NEP,DPWH,Region IVB - MIMAROPA,,,,Palawan 3rd District Engineering Office,Basic Infrastructure Program ( BIP ) - Public Water Supply System,water_system,10000000.0,"₱10,000,000",partial,broad,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,office_allocation,DPWH-2026-148-01696,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Palawan 3rd District Engineering Office
DPWH-2026-150-01711,2026,NEP,DPWH,Negros Island Region,,,,,Negros Occidental 1st District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.79,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,budget_line,DPWH-2026-150-01709,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Occidental 1st District Engineering office
DPWH-2026-150-01712,2026,NEP,DPWH,Negros Island Region,,,,,Negros Occidental 4th District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.78,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,budget_line,DPWH-2026-150-01709,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Occidental 4th District Engineering office
DPWH-2026-150-01713,2026,NEP,DPWH,Negros Island Region,,,,Negros Occidental Sth District Engineering Office,Basic Infrastructure Program ( BIP ) - Public Water Supply System,water_system,10000000.0,"₱10,000,000",clear,broad,0.79,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,office_allocation,DPWH-2026-150-01709,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Negros Occidental Sth District Engineering Office
DPWH-2026-150-01718,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu 5th District Engineering Office,Basic Infrastructure Program ( BIP ) - Public Water Supply System,water_system,10000000.0,"₱10,000,000",clear,broad,0.83,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,office_allocation,DPWH-2026-150-01716,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu 5th District Engineering Office
DPWH-2026-150-01719,2026,NEP,DPWH,Region VII - Central Visayas,,,,Cebu City District Engineering Office,Basic Infrastructure Program ( BIP ) - Public Water Supply System,water_system,10000000.0,"₱10,000,000",clear,broad,0.77,,,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,863,150,office_allocation,DPWH-2026-150-01716,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cebu City District Engineering Office
DPWH-2026-152-01726,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,Cotabato 3rd District Engineering Office,Basic Infrastructure Program ( BIP ) - Public Water Supply System,water_system,10000000.0,"₱10,000,000",clear,broad,0.82,Needs Manual Review,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,865,152,office_allocation,DPWH-2026-150-01720,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Cotabato 3rd District Engineering Office
DPWH-2026-152-01728,2026,NEP,DPWH,Region XII - SOCCSKSARGEN,,,,,South Cotabato 2nd District Engineering office,other,10000000.0,"₱10,000,000",partial,broad,0.75,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,865,152,budget_line,DPWH-2026-150-01720,1,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,South Cotabato 2nd District Engineering office
DPWH-2026-155-01781,2026,NEP,DPWH,Region II - Cagayan Valley,,,,,Sustainable Infrastructure Projects Alleviating Gaps ( SIPAG ) - Major / Strategic Public Buildings / Facilities,public_building,10000000.0,"₱10,000,000",region_only,broad,0.86,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,868,155,regional_summary,DPWH-2026-155-01776,0,coordinate_extracted,Coordinate-extracted from the official PDF; check the source page before interpretation.,Region II - Cagayan Valley
DPWH-2026-155-01782,2026,NEP,DPWH,Region II - Cagayan Valley,,,,Isabela 2nd District Engineering Office,Sustainable Infrastructure Projects Alleviating Gaps ( SIPAG ) - Major / Strategic Public Buildings / Facilities,public_building,10000000.0,"₱10,000,000",clear,broad,0.85,Broad Project Title,Jev offline data-clarity decision. Check the official source page.,,moderate,DBM FY 2026 NEP DPWH Expenditure Program,https://www.dbm.gov.ph/wp-content/uploads/NEP2026/DPWH/DPWH.pdf,868,155,office_allocation,DPWH-2026-155-01781,1,source_linked,Coordinate-extracted from the official PDF; check the source page before interpretation.,Isabela 2nd District Engineering Office
